 07/30-11:12	2201.600	2202.000	2200.200	2201.600	           2809	    117.000	   2179.042	   2167.717	   2163.446	   2152.262	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     22.558	      0.000	      0.000	      0.000	
 07/30-11:13	2201.000	2205.000	2201.000	2203.000	           4790	    118.000	   2180.342	   2168.583	   2163.800	   2152.486	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     22.658	      0.000	      0.000	      0.000	
 07/30-11:14	2203.000	2203.400	2199.600	2199.800	           4491	    119.000	   2181.542	   2169.394	   2164.130	   2152.697	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     18.258	      0.000	      0.000	      0.000	
 07/30-11:15	2199.200	2200.600	2195.800	2200.600	           8324	    120.000	   2182.750	   2170.288	   2164.438	   2152.925	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     17.850	      0.000	      0.000	      0.000	
 07/30-11:16	2200.400	2200.400	2197.000	2197.200	           3287	    121.000	   2183.900	   2171.069	   2164.753	   2153.134	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     13.300	      0.000	      0.000	      0.000	
 07/30-11:17	2197.400	2197.400	2191.000	2193.400	           8211	    122.000	   2184.958	   2171.848	   2165.039	   2153.325	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      8.442	      0.000	      0.000	      0.000	
 07/30-11:18	2193.400	2194.000	2191.600	2191.600	           3683	    123.000	   2185.983	   2172.617	   2165.306	   2153.506	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.617	      0.000	      0.000	      0.000	
 07/30-11:19	2191.200	2191.200	2186.200	2189.400	           8545	    124.000	   2186.950	   2173.321	   2165.582	   2153.678	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.450	      0.000	      0.000	      0.000	
 07/30-11:20	2189.400	2189.400	2181.000	2183.000	           8298	    125.000	   2187.583	   2173.892	   2165.791	   2153.822	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.583	      0.000	      0.000	      0.000	
 07/30-11:21	2183.400	2184.600	2182.000	2183.200	           5451	    126.000	   2188.300	   2174.435	   2165.994	   2153.958	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.100	      0.000	      0.000	      0.000	
 07/30-11:22	2183.200	2186.200	2183.200	2185.400	           3943	    127.000	   2189.083	   2175.000	   2166.217	   2154.104	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.683	      0.000	      0.000	      0.000	
 07/30-11:23	2185.000	2187.200	2184.200	2187.200	           2503	    128.000	   2189.933	   2175.587	   2166.450	   2154.261	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.733	      0.000	      0.000	      0.000	
 07/30-11:24	2187.000	2187.600	2185.000	2186.400	           3196	    129.000	   2190.700	   2176.148	   2166.660	   2154.417	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.300	      0.000	      0.000	      0.000	
 07/30-11:25	2186.400	2187.800	2181.800	2184.200	           4303	    130.000	   2191.283	   2176.635	   2166.874	   2154.558	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.083	      0.000	      0.000	      0.000	
 07/30-11:26	2183.800	2186.600	2183.800	2184.600	           2505	    131.000	   2191.933	   2177.127	   2167.024	   2154.708	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.333	      0.000	      0.000	      0.000	
 07/30-11:27	2184.400	2186.600	2184.400	2186.000	           1822	    132.000	   2192.508	   2177.598	   2167.172	   2154.854	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.508	      0.000	      0.000	      0.000	
 07/30-11:28	2185.800	2190.800	2185.600	2187.600	           4569	    133.000	   2192.475	   2178.123	   2167.320	   2154.998	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.875	      0.000	      0.000	      0.000	
 07/30-11:29	2187.800	2188.800	2185.600	2186.000	           1959	    134.000	   2192.400	   2178.592	   2167.461	   2155.136	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.400	      0.000	      0.000	      0.000	
 07/30-11:30	2185.600	2187.000	2182.400	2184.600	           4096	    135.000	   2192.200	   2179.015	   2167.606	   2155.267	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.600	      0.000	      0.000	      0.000	
 07/30-13:01	2184.200	2184.400	2175.800	2177.800	           6452	    136.000	   2191.858	   2179.331	   2167.692	   2155.363	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	    -14.058	      0.000	      0.000	      0.000	
 07/30-13:02	2177.600	2179.600	2177.200	2178.600	           3912	    137.000	   2191.575	   2179.635	   2167.776	   2155.469	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	    -12.975	      0.000	      0.000	      0.000	
 07/30-13:03	2179.000	2179.800	2178.000	2179.800	           2541	    138.000	   2191.350	   2179.992	   2167.876	   2155.581	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	    -11.550	      0.000	      0.000	      0.000	
 07/30-13:04	2180.000	2183.200	2179.400	2181.800	           3106	    139.000	   2191.175	   2180.304	   2168.043	   2155.699	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -9.375	      0.000	      0.000	      0.000	
 07/30-13:05	2181.800	2184.200	2181.600	2184.200	           2798	    140.000	   2190.958	   2180.635	   2168.229	   2155.823	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.758	      0.000	      0.000	      0.000	
 07/30-13:06	2184.000	2184.000	2182.000	2183.000	           1873	    141.000	   2190.542	   2180.925	   2168.410	   2155.948	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.542	      0.000	      0.000	      0.000	
 07/30-13:07	2182.800	2184.800	2182.800	2183.800	           2334	    142.000	   2189.808	   2181.250	   2168.585	   2156.076	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.008	      0.000	      0.000	      0.000	
 07/30-13:08	2183.400	2183.800	2181.000	2181.600	           2216	    143.000	   2189.050	   2181.575	   2168.744	   2156.195	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.450	      0.000	      0.000	      0.000	
 07/30-13:09	2181.600	2182.400	2177.400	2178.600	           4630	    144.000	   2188.200	   2181.833	   2168.859	   2156.307	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -9.600	      0.000	      0.000	      0.000	
 07/30-13:10	2178.400	2180.600	2178.000	2180.200	           2113	    145.000	   2187.525	   2182.154	   2168.978	   2156.428	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.325	      0.000	      0.000	      0.000	
 07/30-13:11	2180.400	2181.400	2179.400	2180.800	           2213	    146.000	   2186.833	   2182.367	   2169.134	   2156.559	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.033	      0.000	      0.000	      0.000	
 07/30-13:12	2180.800	2181.000	2176.800	2178.000	           3329	    147.000	   2186.042	   2182.542	   2169.276	   2156.682	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -8.042	      0.000	      0.000	      0.000	
 07/30-13:13	2178.000	2178.200	2176.400	2176.400	           2638	    148.000	   2185.158	   2182.750	   2169.406	   2156.808	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -8.759	      0.000	      0.000	      0.000	
 07/30-13:14	2176.200	2180.000	2176.000	2179.000	           2843	    149.000	   2184.467	   2183.004	   2169.570	   2156.942	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.467	      0.000	      0.000	      0.000	
 07/30-13:15	2179.000	2179.000	2176.600	2177.400	           3162	    150.000	   2183.700	   2183.225	   2169.701	   2157.083	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.300	      0.000	      0.000	      0.000	
 07/30-13:16	2177.400	2179.000	2175.200	2178.600	           3890	    151.000	   2183.075	   2183.488	   2169.878	   2157.267	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.475	      0.000	      0.000	      1.000	
 07/30-13:17	2178.400	2178.600	2176.600	2178.400	           1863	    152.000	   2182.575	   2183.767	   2170.063	   2157.449	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.175	      0.000	      0.000	      0.000	
 07/30-13:18	2178.000	2178.600	2176.000	2177.600	           2026	    153.000	   2182.108	   2184.046	   2170.239	   2157.625	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.508	      0.000	      0.000	      0.000	
 07/30-13:19	2177.600	2178.400	2176.400	2178.000	           1525	    154.000	   2181.725	   2184.337	   2170.400	   2157.807	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.725	      0.000	      0.000	      0.000	
 07/30-13:20	2178.000	2181.600	2177.800	2181.600	           3194	    155.000	   2181.675	   2184.629	   2170.607	   2157.999	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.075	      0.000	      0.000	      0.000	
 07/30-13:21	2181.400	2181.800	2179.200	2179.600	           2312	    156.000	   2181.558	   2184.929	   2170.805	   2158.178	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.958	      0.000	      0.000	      0.000	
 07/30-13:22	2179.600	2180.400	2178.200	2180.400	           1820	    157.000	   2181.392	   2185.238	   2170.960	   2158.365	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.992	      0.000	      0.000	      0.000	
 07/30-13:23	2180.400	2181.800	2179.800	2179.800	           2121	    158.000	   2181.150	   2185.542	   2171.127	   2158.554	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.350	      0.000	      0.000	      0.000	
 07/30-13:24	2180.000	2180.600	2178.200	2179.600	           2054	    159.000	   2180.917	   2185.808	   2171.297	   2158.744	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.317	      0.000	      0.000	      0.000	
 07/30-13:25	2179.000	2179.400	2177.200	2179.200	           2688	    160.000	   2180.758	   2186.021	   2171.469	   2158.944	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.558	      0.000	      0.000	      0.000	
 07/30-13:26	2179.000	2179.000	2175.200	2175.200	           2982	    161.000	   2180.442	   2186.188	   2171.616	   2159.116	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.242	      0.000	      0.000	      0.000	
 07/30-13:27	2175.600	2179.000	2175.600	2179.000	           2722	    162.000	   2180.208	   2186.358	   2171.799	   2159.303	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.208	      0.000	      0.000	      0.000	
 07/30-13:28	2178.800	2178.800	2177.200	2178.200	           1342	    163.000	   2179.892	   2186.183	   2171.985	   2159.481	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.692	      0.000	      0.000	      0.000	
 07/30-13:29	2178.400	2178.800	2176.200	2178.200	           1672	    164.000	   2179.633	   2186.017	   2172.187	   2159.655	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.433	      0.000	      0.000	      0.000	
 07/30-13:30	2178.600	2179.200	2173.800	2174.000	           5564	    165.000	   2179.275	   2185.738	   2172.351	   2159.824	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.275	      0.000	      0.000	      0.000	
 07/30-13:31	2173.800	2177.400	2173.800	2176.600	           2533	    166.000	   2179.242	   2185.550	   2172.557	   2160.003	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.642	      0.000	      0.000	      0.000	
 07/30-13:32	2176.600	2176.800	2173.400	2174.200	           3236	    167.000	   2179.092	   2185.333	   2172.743	   2160.170	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.892	      0.000	      0.000	      0.000	
 07/30-13:33	2174.200	2174.400	2172.000	2173.800	           4688	    168.000	   2178.900	   2185.125	   2172.935	   2160.332	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.100	      0.000	      0.000	      0.000	
 07/30-13:34	2173.600	2174.000	2172.000	2173.800	           2699	    169.000	   2178.625	   2184.900	   2173.105	   2160.490	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.825	      0.000	      0.000	      0.000	
 07/30-13:35	2174.000	2174.600	2173.400	2174.000	           2313	    170.000	   2178.292	   2184.625	   2173.288	   2160.618	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.292	      0.000	      0.000	      0.000	
 07/30-13:36	2174.000	2175.200	2173.400	2174.600	           1857	    171.000	   2178.008	   2184.275	   2173.458	   2160.741	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.408	      0.000	      0.000	      0.000	
 07/30-13:37	2174.400	2177.600	2174.000	2176.200	           3569	    172.000	   2177.750	   2183.779	   2173.661	   2160.877	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.550	      0.000	      0.000	      0.000	
 07/30-13:38	2176.400	2178.000	2176.200	2177.200	           2438	    173.000	   2177.608	   2183.329	   2173.864	   2161.013	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.408	      0.000	      0.000	      0.000	
 07/30-13:39	2177.200	2177.600	2176.000	2177.200	           1782	    174.000	   2177.567	   2182.883	   2174.081	   2161.149	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.367	      0.000	      0.000	      0.000	
 07/30-13:40	2177.600	2177.800	2176.200	2176.800	           1334	    175.000	   2177.450	   2182.488	   2174.308	   2161.284	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.650	      0.000	      0.000	      0.000	
 07/30-13:41	2176.800	2179.200	2175.600	2178.800	           2605	    176.000	   2177.383	   2182.108	   2174.513	   2161.434	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.417	      0.000	      0.000	      0.000	
 07/30-13:42	2178.800	2180.400	2178.400	2179.000	           4037	    177.000	   2177.417	   2181.729	   2174.723	   2161.584	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.583	      0.000	      0.000	      0.000	
 07/30-13:43	2178.600	2179.200	2177.600	2178.000	           2314	    178.000	   2177.467	   2181.313	   2174.948	   2161.732	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.533	      0.000	      0.000	      0.000	
 07/30-13:44	2177.600	2178.000	2170.200	2171.800	           8441	    179.000	   2177.225	   2180.846	   2175.120	   2161.856	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.425	      0.000	      0.000	      0.000	
 07/30-13:45	2171.800	2172.800	2171.400	2171.400	           3334	    180.000	   2177.025	   2180.363	   2175.325	   2161.981	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.625	      0.000	      0.000	      0.000	
 07/30-13:46	2171.200	2173.400	2171.000	2172.000	           3042	    181.000	   2176.808	   2179.942	   2175.505	   2162.111	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.808	      0.000	      0.000	      0.000	
 07/30-13:47	2171.800	2173.600	2171.000	2173.600	           1971	    182.000	   2176.642	   2179.608	   2175.728	   2162.246	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.042	      0.000	      0.000	      0.000	
 07/30-13:48	2173.200	2173.400	2171.400	2172.200	           2588	    183.000	   2176.467	   2179.288	   2175.952	   2162.372	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.267	      0.000	      0.000	      0.000	
 07/30-13:49	2172.200	2174.400	2170.800	2174.400	           2660	    184.000	   2176.350	   2179.038	   2176.179	   2162.500	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.950	      0.000	      0.000	      0.000	
 07/30-13:50	2174.800	2179.000	2174.000	2178.400	           5095	    185.000	   2176.242	   2178.958	   2176.425	   2162.654	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.158	      0.000	      0.000	      0.000	
 07/30-13:51	2178.400	2179.400	2177.600	2177.600	           3720	    186.000	   2176.175	   2178.867	   2176.651	   2162.804	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.425	      0.000	      0.000	      0.000	
 07/30-13:52	2178.000	2179.400	2177.000	2178.400	           2866	    187.000	   2176.108	   2178.750	   2176.875	   2162.958	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.292	      0.000	      0.000	      0.000	
 07/30-13:53	2178.600	2179.400	2178.200	2178.600	           1729	    188.000	   2176.067	   2178.608	   2177.098	   2163.119	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.533	      0.000	      0.000	      0.000	
 07/30-13:54	2179.000	2183.800	2178.600	2183.800	           6433	    189.000	   2176.208	   2178.563	   2177.355	   2163.296	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      7.592	      0.000	      0.000	      0.000	
 07/30-13:55	2183.600	2183.800	2180.000	2180.200	           4260	    190.000	   2176.242	   2178.500	   2177.568	   2163.462	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      3.958	      0.000	      0.000	      0.000	
 07/30-13:56	2179.800	2181.600	2179.600	2180.600	           2288	    191.000	   2176.417	   2178.429	   2177.778	   2163.615	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      4.183	      0.000	      0.000	      0.000	
 07/30-13:57	2180.600	2184.800	2180.600	2183.600	           4862	    192.000	   2176.567	   2178.387	   2177.993	   2163.788	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      7.033	      0.000	      0.000	      0.000	
 07/30-13:58	2183.600	2183.600	2180.600	2182.000	           3337	    193.000	   2176.700	   2178.296	   2178.209	   2163.955	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.300	      0.000	      0.000	      0.000	
 07/30-13:59	2181.800	2183.600	2180.600	2182.000	           2555	    194.000	   2176.825	   2178.229	   2178.410	   2164.119	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.175	      0.000	      0.000	      0.000	
 07/30-14:00	2181.800	2182.800	2178.800	2179.200	           4498	    195.000	   2177.000	   2178.137	   2178.576	   2164.271	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.200	      0.000	      0.000	      0.000	
 07/30-14:01	2179.200	2182.600	2179.200	2182.600	           2211	    196.000	   2177.200	   2178.221	   2178.776	   2164.439	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.400	      0.000	      0.000	      0.000	
 07/30-14:02	2182.200	2184.200	2180.400	2180.800	           3971	    197.000	   2177.425	   2178.258	   2178.947	   2164.606	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      3.375	      0.000	      0.000	      0.000	
 07/30-14:03	2180.600	2181.400	2179.400	2180.200	           2483	    198.000	   2177.633	   2178.267	   2179.129	   2164.783	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.567	      0.000	      0.000	      0.000	
 07/30-14:04	2180.200	2180.200	2173.600	2174.400	           6317	    199.000	   2177.650	   2178.137	   2179.221	   2164.936	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.250	      0.000	      0.000	      0.000	
 07/30-14:05	2174.200	2174.400	2172.000	2173.800	           4382	    200.000	   2177.642	   2177.967	   2179.301	   2165.088	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.842	      0.000	      0.000	      0.000	
 07/30-14:06	2173.800	2173.800	2171.600	2172.800	           3467	    201.000	   2177.592	   2177.800	   2179.363	   2165.240	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.792	      0.000	      0.000	      0.000	
 07/30-14:07	2172.600	2173.400	2172.000	2172.400	           2180	    202.000	   2177.458	   2177.604	   2179.427	   2165.386	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.058	      0.000	      0.000	      0.000	
 07/30-14:08	2172.600	2174.000	2172.400	2174.000	           2243	    203.000	   2177.350	   2177.479	   2179.527	   2165.544	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.350	      0.000	      0.000	      0.000	
 07/30-14:09	2173.800	2174.200	2171.800	2172.800	           2540	    204.000	   2177.200	   2177.383	   2179.608	   2165.704	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.400	      0.000	      0.000	      0.000	
 07/30-14:10	2172.200	2174.000	2172.200	2172.600	           2433	    205.000	   2177.067	   2177.258	   2179.706	   2165.860	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.467	      0.000	      0.000	      0.000	
 07/30-14:11	2172.800	2173.000	2166.000	2167.600	           9197	    206.000	   2176.692	   2177.038	   2179.702	   2165.988	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -9.092	      0.000	      0.000	      0.000	
 07/30-14:12	2167.800	2167.800	2164.200	2164.600	           5046	    207.000	   2176.217	   2176.817	   2179.679	   2166.109	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	    -11.616	      0.000	      0.000	      0.000	
 07/30-14:13	2165.000	2166.800	2164.600	2166.400	           2714	    208.000	   2175.825	   2176.646	   2179.698	   2166.229	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -9.425	      0.000	      0.000	      0.000	
 07/30-14:14	2166.200	2166.400	2163.400	2165.400	           3579	    209.000	   2175.617	   2176.421	   2179.712	   2166.340	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	    -10.217	      0.000	      0.000	      0.000	
 07/30-14:15	2165.400	2166.600	2164.200	2166.600	           2720	    210.000	   2175.450	   2176.238	   2179.731	   2166.447	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -8.850	      0.000	      0.000	      0.000	
 07/30-14:16	2166.600	2168.000	2166.000	2168.000	           2513	    211.000	   2175.317	   2176.063	   2179.775	   2166.562	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.317	      0.000	      0.000	      0.000	
 07/30-14:17	2167.800	2167.800	2166.400	2167.000	           1822	    212.000	   2175.100	   2175.871	   2179.819	   2166.666	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -8.100	      0.000	      0.000	      0.000	
 07/30-14:18	2167.200	2167.200	2165.600	2167.200	           1743	    213.000	   2174.933	   2175.700	   2179.873	   2166.776	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.733	      0.000	      0.000	      0.000	
 07/30-14:19	2167.200	2168.800	2167.000	2168.200	           2350	    214.000	   2174.725	   2175.538	   2179.938	   2166.884	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.525	      0.000	      0.000	      0.000	
 07/30-14:20	2168.000	2168.200	2166.600	2166.800	           1705	    215.000	   2174.342	   2175.292	   2179.960	   2166.985	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.542	      0.000	      0.000	      0.000	
 07/30-14:21	2166.600	2167.200	2164.200	2166.400	           3353	    216.000	   2173.967	   2175.071	   2180.000	   2167.089	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.567	      0.000	      0.000	      0.000	
 07/30-14:22	2166.600	2168.400	2166.000	2167.400	           2677	    217.000	   2173.600	   2174.854	   2180.046	   2167.198	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.200	      0.000	      0.000	      0.000	
 07/30-14:23	2167.800	2169.400	2167.400	2168.800	           2336	    218.000	   2173.267	   2174.667	   2180.104	   2167.313	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.467	      0.000	      0.000	      0.000	
 07/30-14:24	2169.200	2169.200	2167.600	2168.000	           1426	    219.000	   2172.742	   2174.475	   2180.142	   2167.424	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.742	      0.000	      0.000	      0.000	
 07/30-14:25	2168.400	2168.400	2167.400	2168.200	           1506	    220.000	   2172.342	   2174.292	   2180.156	   2167.535	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.142	      0.000	      0.000	      0.000	
 07/30-14:26	2167.800	2168.000	2164.200	2166.400	           3863	    221.000	   2171.875	   2174.146	   2180.167	   2167.637	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.475	      0.000	      0.000	      0.000	
 07/30-14:27	2166.400	2168.400	2165.800	2167.600	           1858	    222.000	   2171.342	   2173.954	   2180.156	   2167.737	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.741	      0.000	      0.000	      0.000	
 07/30-14:28	2167.600	2171.800	2167.000	2171.600	           4367	    223.000	   2171.000	   2173.850	   2180.017	   2167.855	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.600	      0.000	      0.000	      0.000	
 07/30-14:29	2171.600	2171.600	2169.000	2169.000	           2355	    224.000	   2170.567	   2173.696	   2179.856	   2167.965	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.567	      0.000	      0.000	      0.000	
 07/30-14:30	2169.200	2169.200	2165.000	2166.800	           3176	    225.000	   2170.150	   2173.575	   2179.656	   2168.074	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.350	      0.000	      0.000	      0.000	
 07/30-14:31	2166.600	2167.000	2164.200	2164.200	           2214	    226.000	   2169.533	   2173.367	   2179.458	   2168.171	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.333	      0.000	      0.000	      0.000	
 07/30-14:32	2164.200	2166.000	2164.200	2165.600	           2921	    227.000	   2169.025	   2173.225	   2179.279	   2168.274	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.425	      0.000	      0.000	      0.000	
 07/30-14:33	2165.600	2166.000	2164.600	2165.200	           1780	    228.000	   2168.525	   2173.079	   2179.102	   2168.372	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.325	      0.000	      0.000	      0.000	
 07/30-14:34	2165.400	2166.200	2162.800	2165.600	           4835	    229.000	   2168.233	   2172.942	   2178.921	   2168.468	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.633	      0.000	      0.000	      0.000	
 07/30-14:35	2165.400	2168.600	2164.600	2167.800	           2467	    230.000	   2168.033	   2172.837	   2178.731	   2168.572	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.233	      0.000	      0.000	      0.000	
 07/30-14:36	2167.600	2168.000	2166.600	2167.600	           2274	    231.000	   2167.858	   2172.725	   2178.500	   2168.675	           	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.258	      0.000	      0.000	      0.000	
