 05/23-13:56	2597.200	2598.600	2596.800	2598.400	           2398	   2598.300	   2601.967	   2604.100	   2597.529	   2595.592	     -1.000	      0.000	      0.000	      2.808	      0.000	      0.000	      0.000	   2398.000	   2913.600	   2687.400	   2601.967	   2604.100	   2597.529	   2595.592	
 05/23-13:57	2598.400	2599.400	2592.800	2593.600	           7577	   2597.200	   2601.500	   2603.833	   2597.621	   2595.588	     -1.000	      0.000	      0.000	     -1.988	      0.000	      0.000	      0.000	   7577.000	   3987.000	   3175.700	   2601.500	   2603.833	   2597.621	   2595.588	
 05/23-13:58	2594.200	2595.200	2594.000	2594.600	           2999	   2596.400	   2601.117	   2603.583	   2597.700	   2595.588	     -1.000	      0.000	      0.000	     -0.988	      0.000	      0.000	      0.000	   2999.000	   3562.400	   3180.400	   2601.117	   2603.583	   2597.700	   2595.588	
 05/23-13:59	2594.400	2595.200	2592.800	2593.400	           3258	   2595.500	   2600.750	   2603.292	   2597.767	   2595.574	     -1.000	      0.000	      0.000	     -2.174	      0.000	      0.000	      0.000	   3258.000	   3713.600	   3358.200	   2600.750	   2603.292	   2597.767	   2595.574	
 05/23-14:00	2593.600	2594.000	2590.000	2590.200	           6281	   2594.000	   2600.267	   2602.967	   2597.804	   2595.556	     -1.000	      0.000	      0.000	     -5.356	      0.000	      0.000	      0.000	   6281.000	   4502.600	   3837.100	   2600.267	   2602.967	   2597.804	   2595.556	
 05/23-14:01	2590.600	2591.400	2588.800	2589.600	           4461	   2592.300	   2599.817	   2602.650	   2597.833	   2595.536	     -1.000	      0.000	      0.000	     -5.936	      0.000	      0.000	      0.000	   4461.000	   4915.200	   3914.400	   2599.817	   2602.650	   2597.833	   2595.536	
 05/23-14:02	2589.600	2592.400	2589.000	2592.200	           4900	   2592.000	   2599.400	   2602.392	   2597.879	   2595.534	     -1.000	      0.000	      0.000	     -3.334	      0.000	      0.000	      0.000	   4900.000	   4379.800	   4183.400	   2599.400	   2602.392	   2597.879	   2595.534	
 05/23-14:03	2592.400	2593.800	2591.200	2592.000	           3666	   2591.500	   2599.000	   2602.117	   2597.917	   2595.530	     -1.000	      0.000	      0.000	     -3.530	      0.000	      0.000	      0.000	   3666.000	   4513.200	   4037.800	   2599.000	   2602.117	   2597.917	   2595.530	
 05/23-14:04	2592.000	2593.400	2591.600	2592.800	           2117	   2591.300	   2598.617	   2601.883	   2597.967	   2595.530	     -1.000	      0.000	      0.000	     -2.730	      0.000	      0.000	      0.000	   2117.000	   4285.000	   3999.300	   2598.617	   2601.883	   2597.967	   2595.530	
 05/23-14:05	2592.600	2593.200	2592.000	2592.000	           1672	   2591.700	   2598.217	   2601.642	   2597.996	   2595.518	     -1.000	      0.000	      0.000	     -3.518	      0.000	      0.000	      0.000	   1672.000	   3363.200	   3932.900	   2598.217	   2601.642	   2597.996	   2595.518	
 05/23-14:06	2592.000	2594.200	2591.800	2593.800	           2983	   2592.600	   2597.900	   2601.442	   2598.033	   2595.508	     -2.000	      0.000	      0.000	     -1.708	      0.000	      0.000	      0.000	   2983.000	   3067.600	   3991.400	   2597.900	   2601.442	   2598.033	   2595.508	
 05/23-14:07	2593.600	2593.600	2592.800	2593.000	           1481	   2592.700	   2597.517	   2601.225	   2598.067	   2595.492	     -2.000	      0.000	      0.000	     -2.492	      0.000	      0.000	      0.000	   1481.000	   2383.800	   3381.800	   2597.517	   2601.225	   2598.067	   2595.492	
 05/23-14:08	2593.000	2594.000	2592.200	2592.400	           1918	   2592.800	   2597.183	   2601.000	   2598.100	   2595.474	     -2.000	      0.000	      0.000	     -3.074	      0.000	      0.000	      0.000	   1918.000	   2034.200	   3273.700	   2597.183	   2601.000	   2598.100	   2595.474	
 05/23-14:09	2592.600	2592.600	2589.000	2589.000	           3472	   2592.100	   2596.817	   2600.733	   2598.108	   2595.438	     -2.000	      0.000	      0.000	     -6.438	      0.000	      0.000	      0.000	   3472.000	   2305.200	   3295.100	   2596.817	   2600.733	   2598.108	   2595.438	
 05/23-14:10	2588.400	2591.600	2588.400	2590.800	           3492	   2591.800	   2596.500	   2600.492	   2598.129	   2595.404	     -2.000	      0.000	      0.000	     -4.604	      0.000	      0.000	      0.000	   3492.000	   2669.200	   3016.200	   2596.500	   2600.492	   2598.129	   2595.404	
 05/23-14:11	2590.600	2591.200	2590.000	2590.400	           1818	   2591.100	   2596.167	   2600.275	   2598.150	   2595.370	     -2.000	      0.000	      0.000	     -4.970	      0.000	      0.000	      0.000	   1818.000	   2436.200	   2751.900	   2596.167	   2600.275	   2598.150	   2595.370	
 05/23-14:12	2590.200	2590.200	2586.400	2587.000	           5296	   2589.900	   2595.700	   2600.000	   2598.133	   2595.318	     -2.000	      0.000	      0.000	     -8.318	      0.000	      0.000	      0.000	   5296.000	   3199.200	   2791.500	   2595.700	   2600.000	   2598.133	   2595.318	
 05/23-14:13	2587.200	2588.600	2585.600	2586.600	           3878	   2588.700	   2595.233	   2599.742	   2598.125	   2595.260	     -3.000	      0.000	      0.000	     -8.660	      0.000	      0.000	      0.000	   3878.000	   3591.200	   2812.700	   2595.233	   2599.742	   2598.125	   2595.260	
 05/23-14:14	2586.600	2587.800	2585.600	2587.000	           2626	   2588.300	   2594.750	   2599.475	   2598.113	   2595.204	     -3.000	      0.000	      0.000	     -8.204	      0.000	      0.000	      0.000	   2626.000	   3422.000	   2863.600	   2594.750	   2599.475	   2598.113	   2595.204	
 05/23-14:15	2587.000	2587.400	2582.600	2582.600	           5199	   2586.700	   2594.167	   2599.083	   2598.042	   2595.132	     -3.000	      0.000	      0.000	    -12.532	      0.000	      0.000	      0.000	   5199.000	   3763.400	   3216.300	   2594.167	   2599.083	   2598.042	   2595.132	
 05/23-14:16	2582.800	2583.000	2575.400	2577.200	          12528	   2584.100	   2593.383	   2598.642	   2597.958	   2595.044	     -3.000	      0.000	      0.000	    -17.844	      0.000	      0.000	      0.000	  12528.000	   5905.400	   4170.800	   2593.383	   2598.642	   2597.958	   2595.044	
 05/23-14:17	2577.800	2580.400	2577.600	2580.400	           5036	   2582.800	   2592.650	   2598.233	   2597.871	   2594.968	     -3.000	      0.000	      0.000	    -14.568	      0.000	      0.000	      0.000	   5036.000	   5853.400	   4526.300	   2592.650	   2598.233	   2597.871	   2594.968	
 05/23-14:18	2580.400	2582.600	2580.400	2582.600	           4787	   2582.000	   2591.967	   2597.908	   2597.796	   2594.898	     -3.000	      0.000	      0.000	    -12.298	      0.000	      0.000	      0.000	   4787.000	   6035.200	   4813.200	   2591.967	   2597.908	   2597.796	   2594.898	
 05/23-14:19	2582.600	2583.000	2581.200	2582.400	           2936	   2581.100	   2591.300	   2597.550	   2597.725	   2594.824	     -3.000	     -1.000	      0.000	    -12.424	      0.000	      0.000	      0.000	   2936.000	   6097.200	   4759.600	   2591.300	   2597.550	   2597.725	   2594.824	
 05/23-14:20	2582.200	2584.800	2582.000	2584.200	           3657	   2581.400	   2590.717	   2597.192	   2597.667	   2594.752	     -3.000	     -1.000	      0.000	    -10.552	      0.000	      0.000	      0.000	   3657.000	   5788.800	   4776.100	   2590.717	   2597.192	   2597.667	   2594.752	
 05/23-14:21	2583.800	2585.000	2583.600	2583.600	           2943	   2582.600	   2590.167	   2596.842	   2597.613	   2594.680	     -3.000	     -1.000	      0.000	    -11.080	      0.000	      0.000	      0.000	   2943.000	   3871.800	   4888.600	   2590.167	   2596.842	   2597.613	   2594.680	
 05/23-14:22	2583.800	2584.800	2583.800	2584.200	           2042	   2583.400	   2589.667	   2596.508	   2597.567	   2594.614	     -3.000	     -1.000	      0.000	    -10.414	      0.000	      0.000	      0.000	   2042.000	   3273.000	   4563.200	   2589.667	   2596.508	   2597.567	   2594.614	
 05/23-14:23	2584.200	2584.600	2582.600	2583.600	           2466	   2583.600	   2589.167	   2596.117	   2597.521	   2594.552	     -3.000	     -1.000	      0.000	    -10.952	      0.000	      0.000	      0.000	   2466.000	   2808.800	   4422.000	   2589.167	   2596.117	   2597.521	   2594.552	
 05/23-14:24	2583.800	2584.600	2582.800	2583.800	           1779	   2583.800	   2588.683	   2595.683	   2597.475	   2594.488	     -3.000	     -1.000	      0.000	    -10.688	      0.000	      0.000	      0.000	   1779.000	   2577.400	   4337.300	   2588.683	   2595.683	   2597.475	   2594.488	
 05/23-14:25	2583.600	2584.600	2583.000	2583.800	           1782	   2583.800	   2588.233	   2595.267	   2597.438	   2594.424	     -3.000	     -1.000	      0.000	    -10.624	      0.000	      0.000	      0.000	   1782.000	   2202.400	   3995.600	   2588.233	   2595.267	   2597.438	   2594.424	
 05/23-14:26	2583.600	2583.800	2581.200	2581.600	           2640	   2583.400	   2587.683	   2594.825	   2597.367	   2594.354	     -3.000	     -1.000	      0.000	    -12.754	      0.000	      0.000	      0.000	   2640.000	   2141.800	   3006.800	   2587.683	   2594.825	   2597.367	   2594.354	
 05/23-14:27	2581.400	2583.400	2581.400	2581.400	           2295	   2582.800	   2587.267	   2594.383	   2597.308	   2594.278	     -3.000	     -1.000	      0.000	    -12.878	      0.000	      0.000	      0.000	   2295.000	   2192.400	   2732.700	   2587.267	   2594.383	   2597.308	   2594.278	
 05/23-14:28	2581.600	2584.200	2581.600	2583.200	           3084	   2582.700	   2586.883	   2594.000	   2597.258	   2594.198	     -3.000	     -2.000	      0.000	    -10.998	      0.000	      0.000	      0.000	   3084.000	   2316.000	   2562.400	   2586.883	   2594.000	   2597.258	   2594.198	
 05/23-14:29	2582.800	2583.400	2581.600	2583.000	           1348	   2582.600	   2586.533	   2593.642	   2597.221	   2594.120	     -3.000	     -2.000	      0.000	    -11.120	      0.000	      0.000	      0.000	   1348.000	   2229.800	   2403.600	   2586.533	   2593.642	   2597.221	   2594.120	
 05/23-14:30	2583.000	2583.400	2580.600	2581.000	           2399	   2582.000	   2586.233	   2593.250	   2597.175	   2594.030	     -3.000	     -2.000	      0.000	    -13.030	      0.000	      0.000	      0.000	   2399.000	   2353.200	   2277.800	   2586.233	   2593.250	   2597.175	   2594.030	
 05/23-14:31	2580.400	2580.600	2577.000	2578.400	           5729	   2581.400	   2585.867	   2592.842	   2597.108	   2593.934	     -3.000	     -2.000	      0.000	    -15.534	      0.000	      0.000	      0.000	   5729.000	   2971.000	   2556.400	   2585.867	   2592.842	   2597.108	   2593.934	
 05/23-14:32	2578.200	2580.200	2576.400	2579.800	           4970	   2581.100	   2585.450	   2592.425	   2597.054	   2593.842	     -3.000	     -2.000	      0.000	    -14.042	      0.000	      0.000	      0.000	   4970.000	   3506.000	   2849.200	   2585.450	   2592.425	   2597.054	   2593.842	
 05/23-14:33	2579.800	2580.600	2576.800	2576.800	           2511	   2579.800	   2584.933	   2591.967	   2596.967	   2593.734	     -3.000	     -2.000	      0.000	    -16.934	      0.000	      0.000	      0.000	   2511.000	   3391.400	   2853.700	   2584.933	   2591.967	   2596.967	   2593.734	
 05/23-14:34	2576.800	2577.200	2567.000	2568.200	          14153	   2576.900	   2584.133	   2591.375	   2596.817	   2593.596	     -3.000	     -2.000	      0.000	    -25.396	      0.000	      0.000	      0.000	  14153.000	   5952.400	   4091.100	   2584.133	   2591.375	   2596.817	   2593.596	
 05/23-14:35	2568.400	2569.000	2562.600	2566.600	          10250	   2574.000	   2583.283	   2590.750	   2596.646	   2593.448	     -3.000	     -2.000	      0.000	    -26.848	      0.000	      0.000	      0.000	  10250.000	   7522.600	   4937.900	   2583.283	   2590.750	   2596.646	   2593.448	
 05/23-14:36	2566.600	2568.400	2566.400	2567.600	           4253	   2571.800	   2582.400	   2590.150	   2596.450	   2593.304	     -3.000	     -2.000	      0.000	    -25.704	      0.000	      0.000	      0.000	   4253.000	   7227.400	   5099.200	   2582.400	   2590.150	   2596.450	   2593.304	
 05/23-14:37	2567.800	2569.000	2563.000	2567.400	           5557	   2569.300	   2581.550	   2589.533	   2596.250	   2593.164	     -3.000	     -2.000	      0.000	    -25.764	      0.000	      0.000	      0.000	   5557.000	   7344.800	   5425.400	   2581.550	   2589.533	   2596.250	   2593.164	
 05/23-14:38	2568.000	2568.000	2565.400	2568.000	           2841	   2567.600	   2580.733	   2588.958	   2596.046	   2593.026	     -3.000	     -2.000	      0.000	    -25.026	      0.000	      0.000	      0.000	   2841.000	   7410.800	   5401.100	   2580.733	   2588.958	   2596.046	   2593.026	
 05/23-14:39	2568.000	2570.200	2567.200	2569.800	           4813	   2567.900	   2580.100	   2588.458	   2595.863	   2592.898	     -3.000	     -2.000	      0.000	    -23.098	      0.000	      0.000	      0.000	   4813.000	   5542.800	   5747.600	   2580.100	   2588.458	   2595.863	   2592.898	
 05/23-14:40	2569.400	2569.600	2568.000	2568.200	           2122	   2568.200	   2579.350	   2587.925	   2595.646	   2592.760	     -3.000	     -2.000	      0.000	    -24.560	      0.000	      0.000	      0.000	   2122.000	   3917.200	   5719.900	   2579.350	   2587.925	   2595.646	   2592.760	
 05/23-14:41	2568.000	2568.600	2566.800	2568.400	           2155	   2568.400	   2578.617	   2587.392	   2595.425	   2592.632	     -3.000	     -2.000	      0.000	    -24.232	      0.000	      0.000	      0.000	   2155.000	   3497.600	   5362.500	   2578.617	   2587.392	   2595.425	   2592.632	
 05/23-14:42	2568.600	2569.400	2567.200	2568.600	           2081	   2568.600	   2578.000	   2586.850	   2595.217	   2592.502	     -3.000	     -2.000	      0.000	    -23.902	      0.000	      0.000	      0.000	   2081.000	   2802.400	   5073.600	   2578.000	   2586.850	   2595.217	   2592.502	
 05/23-14:43	2568.600	2572.000	2568.600	2571.400	           4207	   2569.300	   2577.500	   2586.367	   2595.038	   2592.382	     -3.000	     -2.000	      0.000	    -20.982	      0.000	      0.000	      0.000	   4207.000	   3075.600	   5243.200	   2577.500	   2586.367	   2595.038	   2592.382	
 05/23-14:44	2571.200	2571.800	2569.400	2570.800	           2662	   2569.400	   2576.950	   2585.850	   2594.846	   2592.260	     -3.000	     -2.000	      0.000	    -21.460	      0.000	      0.000	      0.000	   2662.000	   2645.400	   4094.100	   2576.950	   2585.850	   2594.846	   2592.260	
 05/23-14:45	2570.400	2572.000	2570.200	2571.600	           1922	   2570.200	   2576.600	   2585.383	   2594.667	   2592.144	     -3.000	     -2.000	      0.000	    -20.544	      0.000	      0.000	      0.000	   1922.000	   2605.400	   3261.300	   2576.600	   2585.383	   2594.667	   2592.144	
 05/23-14:46	2571.400	2573.600	2571.400	2573.600	           3061	   2571.200	   2576.467	   2584.925	   2594.512	   2592.034	     -3.000	     -2.000	      0.000	    -18.434	      0.000	      0.000	      0.000	   3061.000	   2786.600	   3142.100	   2576.467	   2584.925	   2594.512	   2592.034	
 05/23-14:47	2573.400	2574.800	2572.200	2572.800	           3342	   2572.000	   2576.200	   2584.425	   2594.333	   2591.916	     -3.000	     -2.000	      0.000	    -19.116	      0.000	      0.000	      0.000	   3342.000	   3038.800	   2920.600	   2576.200	   2584.425	   2594.333	   2591.916	
 05/23-14:48	2573.000	2573.200	2571.400	2572.200	           1822	   2572.200	   2575.867	   2583.917	   2594.146	   2591.802	     -3.000	     -2.000	      0.000	    -19.602	      0.000	      0.000	      0.000	   1822.000	   2561.800	   2818.700	   2575.867	   2583.917	   2594.146	   2591.802	
 05/23-14:49	2572.200	2573.800	2571.600	2572.000	           1810	   2572.500	   2575.517	   2583.408	   2593.962	   2591.684	     -3.000	     -2.000	      0.000	    -19.684	      0.000	      0.000	      0.000	   1810.000	   2391.400	   2518.400	   2575.517	   2583.408	   2593.962	   2591.684	
 05/23-14:50	2572.200	2572.800	2570.200	2572.200	           2609	   2572.500	   2575.117	   2582.917	   2593.762	   2591.566	     -3.000	     -2.000	      0.000	    -19.366	      0.000	      0.000	      0.000	   2609.000	   2528.800	   2567.100	   2575.117	   2582.917	   2593.762	   2591.566	
 05/23-14:51	2572.600	2573.200	2571.200	2571.800	           1458	   2572.200	   2574.733	   2582.450	   2593.538	   2591.450	     -3.000	     -2.000	      0.000	    -19.650	      0.000	      0.000	      0.000	   1458.000	   2208.200	   2497.400	   2574.733	   2582.450	   2593.538	   2591.450	
 05/23-14:52	2571.800	2572.800	2571.600	2572.200	           1353	   2572.100	   2574.317	   2581.992	   2593.271	   2591.330	     -3.000	     -2.000	      0.000	    -19.130	      0.000	      0.000	      0.000	   1353.000	   1810.400	   2424.600	   2574.317	   2581.992	   2593.271	   2591.330	
 05/23-14:53	2572.600	2573.000	2572.200	2572.800	           1311	   2572.200	   2573.967	   2581.567	   2593.008	   2591.214	     -3.000	     -2.000	      0.000	    -18.414	      0.000	      0.000	      0.000	   1311.000	   1708.200	   2135.000	   2573.967	   2581.567	   2593.008	   2591.214	
 05/23-14:54	2572.800	2572.800	2570.600	2572.000	           1946	   2572.200	   2573.583	   2581.133	   2592.729	   2591.092	     -3.000	     -2.000	      0.000	    -19.092	      0.000	      0.000	      0.000	   1946.000	   1735.400	   2063.400	   2573.583	   2581.133	   2592.729	   2591.092	
 05/23-14:55	2572.400	2572.400	2568.800	2569.400	           2898	   2571.700	   2573.100	   2580.667	   2592.442	   2590.962	     -3.000	     -2.000	      0.000	    -21.562	      0.000	      0.000	      0.000	   2898.000	   1793.200	   2161.000	   2573.100	   2580.667	   2592.442	   2590.962	
 05/23-14:56	2569.400	2570.000	2567.000	2567.200	           3932	   2570.700	   2572.617	   2580.150	   2592.125	   2590.878	     -3.000	     -2.000	      0.000	    -23.678	      0.000	      0.000	      0.000	   3932.000	   2288.000	   2248.100	   2572.617	   2580.150	   2592.125	   2590.878	
 05/23-14:57	2567.400	2569.600	2567.000	2568.800	           1767	   2570.100	   2572.200	   2579.733	   2591.783	   2590.798	     -3.000	     -2.000	      0.000	    -21.998	      0.000	      0.000	      0.000	   1767.000	   2370.800	   2090.600	   2572.200	   2579.733	   2591.783	   2590.798	
 05/23-14:58	2568.600	2571.200	2568.600	2571.000	           2216	   2569.700	   2571.800	   2579.342	   2591.462	   2590.722	     -3.000	     -2.000	      0.000	    -19.722	      0.000	      0.000	      0.000	   2216.000	   2551.800	   2130.000	   2571.800	   2579.342	   2591.462	   2590.722	
 05/23-14:59	2571.000	2571.000	2570.000	2570.400	           1443	   2569.300	   2571.367	   2578.950	   2591.121	   2590.634	     -3.000	     -2.000	      0.000	    -20.234	      0.000	      0.000	      0.000	   1443.000	   2451.200	   2093.300	   2571.367	   2578.950	   2591.121	   2590.634	
 05/23-15:00	2570.400	2572.200	2570.400	2572.200	           2047	   2569.900	   2571.083	   2578.658	   2590.813	   2590.570	     -3.000	     -2.000	      0.000	    -18.370	      0.000	      0.000	      0.000	   2047.000	   2281.000	   2037.100	   2571.083	   2578.658	   2590.813	   2590.570	
 05/23-15:01	2572.400	2572.400	2570.600	2570.800	           1574	   2570.600	   2570.817	   2578.342	   2590.496	   2590.516	     -3.000	     -2.000	     -1.000	    -19.716	      0.000	      0.000	      1.000	   1574.000	   1809.400	   2048.700	   2570.817	   2578.342	   2590.496	   2590.516	
 05/23-15:02	2570.800	2572.000	2570.600	2570.600	           1143	   2571.000	   2570.517	   2577.983	   2590.188	   2590.460	     -3.000	     -2.000	     -1.000	    -19.860	      0.000	      0.000	      1.000	   1143.000	   1684.600	   2027.700	   2570.517	   2577.983	   2590.188	   2590.460	
 05/23-15:03	2570.800	2571.000	2570.000	2570.600	           1527	   2570.900	   2570.317	   2577.625	   2589.871	   2590.406	     -3.000	     -2.000	     -1.000	    -19.806	      0.000	      0.000	      1.000	   1527.000	   1546.800	   2049.300	   2570.317	   2577.625	   2589.871	   2590.406	
 05/23-15:04	2570.600	2570.600	2569.200	2569.800	           1720	   2570.800	   2570.350	   2577.242	   2589.563	   2590.342	     -3.000	     -2.000	     -1.000	    -20.542	      0.000	      0.000	      0.000	   1720.000	   1602.200	   2026.700	   2570.350	   2577.242	   2589.563	   2590.342	
 05/23-15:05	2569.800	2570.200	2569.200	2570.000	           1579	   2570.300	   2570.467	   2576.875	   2589.258	   2590.288	     -3.000	     -2.000	     -1.000	    -20.288	      0.000	      0.000	      0.000	   1579.000	   1508.600	   1894.800	   2570.467	   2576.875	   2589.258	   2590.288	
 05/23-15:06	2570.000	2570.800	2570.000	2570.400	           1210	   2570.300	   2570.567	   2576.483	   2588.962	   2590.228	     -3.000	     -2.000	     -1.000	    -19.828	      0.000	      0.000	      0.000	   1210.000	   1435.800	   1622.600	   2570.567	   2576.483	   2588.962	   2590.228	
 05/23-15:07	2570.200	2571.000	2570.200	2570.600	           1310	   2570.200	   2570.667	   2576.108	   2588.667	   2590.170	     -3.000	     -2.000	     -1.000	    -19.570	      0.000	      0.000	      0.000	   1310.000	   1469.200	   1576.900	   2570.667	   2576.108	   2588.667	   2590.170	
 05/23-15:08	2570.200	2571.200	2570.200	2570.800	           1170	   2570.300	   2570.767	   2575.750	   2588.375	   2590.106	     -3.000	     -2.000	     -1.000	    -19.306	      0.000	      0.000	      0.000	   1170.000	   1397.800	   1472.300	   2570.767	   2575.750	   2588.375	   2590.106	
 05/23-15:09	2570.800	2571.400	2570.600	2571.200	           1188	   2570.600	   2570.800	   2575.450	   2588.092	   2590.044	     -3.000	     -2.000	     -1.000	    -18.844	      0.000	      0.000	      0.000	   1188.000	   1291.400	   1446.800	   2570.800	   2575.450	   2588.092	   2590.044	
 05/23-15:10	2571.400	2571.400	2570.000	2570.800	           1571	   2570.800	   2570.900	   2575.125	   2587.808	   2589.984	     -3.000	     -2.000	     -1.000	    -19.184	      0.000	      0.000	      0.000	   1571.000	   1289.800	   1399.200	   2570.900	   2575.125	   2587.808	   2589.984	
 05/23-15:11	2571.200	2571.200	2570.200	2571.000	           1227	   2570.900	   2570.983	   2574.800	   2587.538	   2589.912	     -3.000	     -2.000	     -1.000	    -18.912	      0.000	      0.000	      0.000	   1227.000	   1293.200	   1364.500	   2570.983	   2574.800	   2587.538	   2589.912	
 05/23-15:12	2571.000	2571.200	2570.400	2571.200	           1321	   2571.000	   2571.067	   2574.533	   2587.267	   2589.838	     -3.000	     -2.000	     -1.000	    -18.638	      0.000	      0.000	      0.000	   1321.000	   1295.400	   1382.300	   2571.067	   2574.533	   2587.267	   2589.838	
 05/23-15:13	2570.600	2571.200	2570.000	2570.000	           2191	   2570.800	   2571.017	   2574.258	   2587.000	   2589.748	     -3.000	     -2.000	     -1.000	    -19.748	      0.000	      0.000	      1.000	   2191.000	   1499.600	   1448.700	   2571.017	   2574.258	   2587.000	   2589.748	
 05/23-15:14	2570.000	2570.600	2569.200	2570.000	           2801	   2570.600	   2571.000	   2573.975	   2586.725	   2589.656	     -3.000	     -2.000	     -1.000	    -19.656	      0.000	      0.000	      1.000	   2801.000	   1822.200	   1556.800	   2571.000	   2573.975	   2586.725	   2589.656	
 05/23-15:15	2570.200	2571.600	2570.000	2570.800	           4071	   2570.600	   2570.967	   2573.783	   2586.433	   2589.562	     -3.000	     -2.000	     -1.000	    -18.762	      0.000	      0.000	      1.000	   4071.000	   2322.200	   1806.000	   2570.967	   2573.783	   2586.433	   2589.562	
