 10/11-11:26	2443.400	2445.000	2443.000	2443.400	           1809	    131.000	           	           	   2447.833	   2451.809	   2452.208	   2440.273	           	     -0.427	     -0.294	      0.006	      0.000	
 10/11-11:27	2443.600	2446.000	2443.600	2444.600	           2214	    132.000	           	           	   2447.387	   2451.544	   2452.225	   2440.357	           	     -0.446	     -0.266	      0.013	      0.000	
 10/11-11:28	2444.600	2445.800	2444.400	2444.400	           1228	    133.000	           	           	   2446.985	   2451.306	   2452.240	   2440.442	           	     -0.402	     -0.238	      0.032	      0.000	
 10/11-11:29	2444.200	2445.400	2443.600	2444.800	           1342	    134.000	           	           	   2446.546	   2451.114	   2452.245	   2440.526	           	     -0.439	     -0.193	      0.020	      0.000	
 10/11-11:30	2444.800	2445.400	2443.200	2444.600	           2177	    135.000	           	           	   2446.006	   2450.947	   2452.272	   2440.610	           	     -0.540	     -0.167	      0.032	      0.000	
 10/11-13:01	2444.400	2447.000	2444.000	2446.600	           2659	    136.000	           	           	   2445.592	   2450.793	   2452.308	   2440.695	           	     -0.415	     -0.154	      0.063	      0.000	
 10/11-13:02	2446.800	2446.800	2445.800	2446.600	           1515	    137.000	           	           	   2445.194	   2450.627	   2452.355	   2440.777	           	     -0.398	     -0.166	      0.083	      0.000	
 10/11-13:03	2446.400	2447.800	2446.000	2447.000	           1882	    138.000	           	           	   2444.894	   2450.453	   2452.407	   2440.856	           	     -0.300	     -0.174	      0.099	      0.000	
 10/11-13:04	2446.800	2448.400	2446.400	2448.200	           1931	    139.000	           	           	   2444.679	   2450.309	   2452.477	   2440.942	           	     -0.215	     -0.144	      0.122	      0.000	
 10/11-13:05	2448.000	2448.600	2446.400	2446.800	           1889	    140.000	           	           	   2444.506	   2450.147	   2452.548	   2441.025	           	     -0.173	     -0.162	      0.142	      0.000	
 10/11-13:06	2446.800	2448.200	2446.800	2447.400	           1212	    141.000	           	           	   2444.519	   2449.990	   2452.606	   2441.110	           	      0.012	     -0.157	      0.130	      0.000	
 10/11-13:07	2447.200	2448.000	2446.600	2448.000	           1586	    142.000	           	           	   2444.567	   2449.853	   2452.671	   2441.198	           	      0.048	     -0.136	      0.123	      0.000	
