 08/28-11:03	2324.200	2324.200	2321.800	2323.000	           2845	    108.000	   2318.667	   2317.360	   2322.117	   2326.215	      0.227	      0.257	     -0.257	      0.000	
 08/28-11:04	2323.000	2326.400	2322.000	2326.400	           2322	    109.000	   2319.067	   2317.684	   2322.013	   2326.232	      0.400	      0.324	     -0.231	      0.000	
 08/28-11:05	2326.000	2327.400	2325.200	2325.200	           4657	    110.000	   2319.421	   2317.927	   2321.894	   2326.233	      0.354	      0.243	     -0.223	      0.000	
 08/28-11:06	2325.200	2327.000	2324.200	2326.000	           2732	    111.000	   2319.967	   2318.094	   2321.780	   2326.236	      0.546	      0.167	     -0.233	      0.000	
 08/28-11:07	2326.200	2329.200	2325.800	2328.000	           4802	    112.000	   2320.521	   2318.240	   2321.690	   2326.242	      0.554	      0.146	     -0.203	      0.000	
 08/28-11:08	2328.400	2330.600	2327.800	2328.200	           4716	    113.000	   2321.033	   2318.414	   2321.597	   2326.253	      0.513	      0.174	     -0.184	      0.000	
 08/28-11:09	2328.400	2329.800	2328.200	2329.800	           2275	    114.000	   2321.640	   2318.633	   2321.517	   2326.269	      0.606	      0.220	     -0.174	      0.000	
 08/28-11:10	2329.600	2329.600	2327.200	2327.600	           2966	    115.000	   2322.258	   2318.773	   2321.420	   2326.279	      0.619	      0.140	     -0.177	      0.000	
 08/28-11:11	2327.600	2327.800	2325.400	2326.400	           3701	    116.000	   2322.740	   2318.933	   2321.320	   2326.281	      0.481	      0.160	     -0.197	      0.000	
 08/28-11:12	2326.400	2327.400	2326.400	2326.800	           1508	    117.000	   2323.181	   2319.077	   2321.222	   2326.300	      0.442	      0.144	     -0.198	      0.000	
 08/28-11:13	2326.800	2328.800	2326.400	2327.000	           2095	    118.000	   2323.615	   2319.234	   2321.125	   2326.323	      0.433	      0.157	     -0.195	      0.000	
 08/28-11:14	2327.000	2328.200	2324.600	2325.000	           3058	    119.000	   2323.927	   2319.377	   2321.007	   2326.331	      0.313	      0.143	     -0.215	      0.000	
 08/28-11:15	2324.800	2335.600	2324.800	2335.600	           7975	    120.000	   2324.567	   2319.737	   2320.983	   2326.381	      0.640	      0.359	     -0.142	      0.000	
