 08/30-09:52	2296.400	2297.200	2293.200	2294.600	           3079	     37.000	   2302.907	   2307.147	   2309.125	           	           	     -0.352	     -0.293	     -0.145	      0.000	     37.000	   2295.542	   2302.907	   2307.147	   2309.125	           	           	      0.000	      6.218	      0.000	           	      0.000	           	     -0.306	           	     -4.240	           	     -8.307	      0.000	      0.000	      0.000	      0.000	     -0.792	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:53	2294.600	2295.200	2290.400	2293.200	           4940	     38.000	   2302.506	   2306.836	   2309.023	           	           	     -0.401	     -0.311	     -0.165	      0.000	     38.000	   2294.729	   2302.506	   2306.836	   2309.023	           	           	      0.000	      6.517	      0.000	           	      0.000	           	     -0.328	           	     -4.330	           	     -9.306	      0.000	      0.000	      0.000	      0.000	     -0.813	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:54	2293.000	2296.000	2292.000	2295.600	           2981	     39.000	   2302.220	   2306.567	   2308.955	           	           	     -0.287	     -0.270	     -0.170	      0.000	     39.000	   2294.469	   2302.220	   2306.567	   2308.955	           	           	      0.000	      6.735	      0.000	           	      0.000	           	     -0.315	           	     -4.347	           	     -6.620	      0.000	      0.000	      0.000	      0.000	     -0.260	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:55	2295.600	2296.800	2295.000	2295.600	           2473	     40.000	   2301.813	   2306.290	   2308.875	           	           	     -0.407	     -0.277	     -0.148	      0.000	     40.000	   2294.792	   2301.813	   2306.290	   2308.875	           	           	      0.000	      7.062	      0.000	           	      0.000	           	     -0.313	           	     -4.477	           	     -6.212	      0.000	      0.000	      0.000	      0.000	      0.323	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:56	2295.600	2299.400	2295.400	2298.000	           3573	     41.000	   2301.493	   2306.067	   2308.817	           	           	     -0.320	     -0.223	     -0.138	      0.000	     41.000	   2296.396	   2301.493	   2306.067	   2308.817	           	           	      0.000	      7.324	      0.000	           	      0.000	           	     -0.309	           	     -4.574	           	     -3.493	      0.000	      0.000	      0.000	      0.000	      1.604	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:57	2298.000	2301.000	2297.400	2300.000	           3634	     42.000	   2301.267	   2305.876	   2308.768	           	           	     -0.226	     -0.190	     -0.106	      0.000	     42.000	   2297.865	   2301.267	   2305.876	   2308.768	           	           	      0.000	      7.502	      0.000	           	      0.000	           	     -0.255	           	     -4.610	           	     -1.267	      0.000	      0.000	      0.000	      0.000	      1.469	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:58	2300.200	2300.800	2298.600	2299.000	           2728	     43.000	   2301.012	   2305.667	   2308.693	           	           	     -0.254	     -0.210	     -0.124	      0.000	     43.000	   2299.000	   2301.012	   2305.667	   2308.693	           	           	      0.000	      7.681	      0.000	           	      0.000	           	     -0.262	           	     -4.654	           	     -2.012	      0.000	      0.000	      0.000	      0.000	      1.135	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:59	2299.200	2305.000	2299.000	2305.000	           6298	     44.000	   2300.946	   2305.530	   2308.673	           	           	     -0.067	     -0.137	     -0.095	      0.000	     44.000	   2301.333	   2300.946	   2305.530	   2308.673	           	           	      0.000	      7.727	      0.000	           	      0.000	           	     -0.202	           	     -4.584	           	      4.054	      0.000	      0.000	      1.000	      0.000	      2.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-10:00	2305.000	2307.800	2304.000	2306.000	           6809	     45.000	   2300.973	   2305.410	   2308.668	           	           	      0.027	     -0.120	     -0.025	      0.000	     45.000	   2303.333	   2300.973	   2305.410	   2308.668	           	           	      0.000	      7.695	      0.000	           	      0.000	           	     -0.148	           	     -4.437	           	      5.027	      0.000	      0.000	      1.000	      0.000	      2.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-10:01	2306.200	2313.400	2306.000	2311.000	           9940	     46.000	   2301.179	   2305.370	   2308.733	           	           	      0.206	     -0.040	      0.060	      0.000	     46.000	   2307.333	   2301.179	   2305.370	   2308.733	           	           	      0.000	      7.554	      0.000	           	      0.000	           	     -0.035	           	     -4.191	           	      9.821	      0.000	      0.000	      1.000	      0.000	      4.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
