 09/11-09:56	2487.000	2487.000	2482.200	2482.200	           4225	     41.000	   2486.379	   2481.383	   2465.185	           	           	     -0.194	      0.200	      0.626	      0.000	     41.000	   2486.125	   2486.379	   2481.383	   2465.185	           	           	     21.194	      0.000	           	           	      1.287	           	      4.996	           	     -4.179	      0.000	      0.000	      0.000	      1.000	     -1.010	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:57	2482.200	2484.800	2482.000	2483.200	           2330	     42.000	   2486.214	   2481.614	   2465.500	           	           	     -0.166	      0.230	      0.605	      0.000	     42.000	   2484.198	   2486.214	   2481.614	   2465.500	           	           	     20.714	      0.000	           	           	      1.292	           	      4.600	           	     -3.014	      0.000	      0.000	      0.000	      0.000	     -1.927	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:58	2483.400	2487.200	2483.000	2486.200	           2357	     43.000	   2486.140	   2481.886	   2465.863	           	           	     -0.074	      0.273	      0.678	      0.000	     43.000	   2483.865	   2486.140	   2481.886	   2465.863	           	           	     20.276	      0.000	           	           	      1.305	           	      4.253	           	      0.060	      0.000	      0.000	      0.000	      0.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:59	2486.000	2487.600	2485.800	2486.600	           2117	     44.000	   2486.067	   2482.173	   2466.217	           	           	     -0.073	      0.286	      0.717	      0.000	     44.000	   2485.333	   2486.067	   2482.173	   2466.217	           	           	     19.850	      0.000	           	           	      1.322	           	      3.894	           	      0.533	      0.000	      0.000	      0.000	      0.000	      1.469	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-10:00	2486.600	2489.000	2486.000	2488.400	           3284	     45.000	   2486.080	   2482.490	   2466.587	           	           	      0.014	      0.317	      0.723	      0.000	     45.000	   2487.063	   2486.080	   2482.490	   2466.587	           	           	     19.494	      0.000	           	           	      1.402	           	      3.590	           	      2.320	      0.000	      0.000	      0.000	      0.000	      1.729	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-10:01	2488.200	2488.400	2487.000	2487.800	           2353	     46.000	   2486.160	   2482.830	   2466.943	           	           	      0.080	      0.340	      0.727	      0.000	     46.000	   2487.604	   2486.160	   2482.830	   2466.943	           	           	     19.217	      0.000	           	           	      1.443	           	      3.330	           	      1.640	      0.000	      0.000	      0.000	      0.000	      0.542	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-10:02	2487.800	2489.600	2487.200	2488.600	           2750	     47.000	   2486.327	   2483.173	   2467.300	           	           	      0.167	      0.343	      0.713	      0.000	     47.000	   2488.271	   2486.327	   2483.173	   2467.300	           	           	     19.027	      0.000	           	           	      1.437	           	      3.154	           	      2.273	      0.000	      0.000	      1.000	      0.000	      0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-10:03	2488.400	2489.800	2486.600	2486.800	           3291	     48.000	   2486.527	   2483.457	   2467.648	           	           	      0.200	      0.283	      0.705	      0.000	     48.000	   2487.740	   2486.527	   2483.457	   2467.648	           	           	     18.879	      0.000	           	           	      1.432	           	      3.070	           	      0.273	      0.000	      0.000	      0.000	      0.000	     -0.531	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-10:04	2486.400	2486.600	2484.200	2484.800	           3355	     49.000	   2486.620	   2483.660	   2467.973	           	           	      0.093	      0.203	      0.673	      0.000	     49.000	   2486.729	   2486.620	   2483.660	   2467.973	           	           	     18.646	      0.000	           	           	      1.387	           	      2.960	           	     -1.820	      0.000	      0.000	      0.000	      0.000	     -1.010	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-10:05	2485.000	2485.400	2483.400	2484.400	           2722	     50.000	   2486.660	   2483.903	   2468.295	           	           	      0.041	      0.243	      0.647	      0.000	     50.000	   2485.333	   2486.660	   2483.903	   2468.295	           	           	     18.365	      0.000	           	           	      1.352	           	      2.757	           	     -2.260	      0.000	      0.000	      0.000	      0.000	     -1.396	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
