 09/12-09:46	2476.400	2477.000	2476.000	2476.400	           1346	     31.000	   2475.613	   2477.890	   2478.812	           	           	     -0.021	     -0.064	     -0.145	      0.000	     31.000	   2476.531	   2475.613	   2477.890	   2478.812	           	           	      3.199	      1.000	           	           	     -0.279	           	     -2.277	           	      0.787	      0.000	      0.000	      1.000	      0.000	      0.531	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:47	2476.400	2477.800	2476.200	2477.400	           2546	     32.000	   2475.620	   2477.827	   2478.748	           	           	      0.007	     -0.063	     -0.134	      0.000	     32.000	   2476.865	   2475.620	   2477.827	   2478.748	           	           	      3.128	      1.000	           	           	     -0.273	           	     -2.207	           	      1.780	      0.000	      0.000	      1.000	      0.000	      0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:48	2477.600	2477.800	2476.600	2476.600	           1638	     33.000	   2475.640	   2477.773	   2478.677	           	           	      0.020	     -0.054	     -0.135	      0.000	     33.000	   2476.792	   2475.640	   2477.773	   2478.677	           	           	      3.037	      1.000	           	           	     -0.280	           	     -2.133	           	      0.960	      0.000	      0.000	      0.000	      0.000	     -0.073	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:49	2476.600	2477.600	2476.200	2476.800	           1420	     34.000	   2475.680	   2477.723	   2478.615	           	           	      0.041	     -0.050	     -0.133	      0.000	     34.000	   2476.938	   2475.680	   2477.723	   2478.615	           	           	      2.935	      1.000	           	           	     -0.267	           	     -2.043	           	      1.120	      0.000	      0.000	      1.000	      0.000	      0.146	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:50	2477.000	2477.400	2475.800	2476.400	           1339	     35.000	   2475.700	   2477.654	   2478.540	           	           	      0.020	     -0.070	     -0.136	      0.000	     35.000	   2476.604	   2475.700	   2477.654	   2478.540	           	           	      2.840	      1.000	           	           	     -0.271	           	     -1.954	           	      0.700	      0.000	      0.000	      0.000	      0.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:51	2476.400	2476.600	2475.000	2475.600	           2069	     36.000	   2475.667	   2477.536	   2478.445	           	           	     -0.033	     -0.117	     -0.170	      0.000	     36.000	   2476.271	   2475.667	   2477.536	   2478.445	           	           	      2.778	      1.000	           	           	     -0.303	           	     -1.870	           	     -0.067	      0.000	      0.000	      0.000	      0.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:52	2475.200	2475.400	2473.200	2473.800	           2317	     37.000	   2475.594	   2477.400	   2478.340	           	           	     -0.073	     -0.136	     -0.200	      0.000	     37.000	   2475.271	   2475.594	   2477.400	   2478.340	           	           	      2.746	      1.000	           	           	     -0.336	           	     -1.806	           	     -1.794	      0.000	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:53	2474.000	2474.400	2472.000	2472.000	           3371	     38.000	   2475.421	   2477.230	   2478.220	           	           	     -0.173	     -0.170	     -0.225	      0.000	     38.000	   2473.802	   2475.421	   2477.230	   2478.220	           	           	      2.799	      1.000	           	           	     -0.395	           	     -1.809	           	     -3.421	      0.000	      0.000	      0.000	      1.000	     -1.469	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:54	2471.800	2473.000	2471.000	2472.000	           3991	     39.000	   2475.294	   2477.070	   2478.108	           	           	     -0.127	     -0.160	     -0.232	      0.000	     39.000	   2472.604	   2475.294	   2477.070	   2478.108	           	           	      2.815	      1.000	           	           	     -0.432	           	     -1.777	           	     -3.294	      0.000	      0.000	      0.000	      1.000	     -1.198	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:55	2472.200	2473.600	2472.000	2473.600	           2180	     40.000	   2475.214	   2476.937	   2478.017	           	           	     -0.080	     -0.133	     -0.203	      0.000	     40.000	   2472.531	   2475.214	   2476.937	   2478.017	           	           	      2.803	      1.000	           	           	     -0.428	           	     -1.723	           	     -1.614	      0.000	      0.000	      0.000	      0.000	     -0.073	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:56	2473.600	2474.600	2472.400	2472.400	           2566	     41.000	   2475.094	   2476.797	   2477.922	           	           	     -0.120	     -0.140	     -0.187	      0.000	     41.000	   2472.667	   2475.094	   2476.797	   2477.922	           	           	      2.828	      1.000	           	           	     -0.418	           	     -1.703	           	     -2.694	      0.000	      0.000	      0.000	      0.000	      0.135	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:57	2472.400	2473.800	2472.200	2472.400	           1414	     42.000	   2474.973	   2476.667	   2477.818	           	           	     -0.121	     -0.130	     -0.198	      0.000	     42.000	   2472.792	   2474.973	   2476.667	   2477.818	           	           	      2.845	      1.000	           	           	     -0.402	           	     -1.694	           	     -2.573	      0.000	      0.000	      0.000	      0.000	      0.125	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:58	2472.200	2473.400	2471.800	2472.800	           1759	     43.000	   2474.860	   2476.543	   2477.738	           	           	     -0.113	     -0.124	     -0.183	      0.000	     43.000	   2472.531	   2474.860	   2476.543	   2477.738	           	           	      2.878	      1.000	           	           	     -0.370	           	     -1.683	           	     -2.060	      0.000	      0.000	      0.000	      0.000	     -0.260	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:59	2472.800	2473.000	2471.800	2472.800	           2106	     44.000	   2474.760	   2476.430	   2477.673	           	           	     -0.100	     -0.113	     -0.145	      0.000	     44.000	   2472.667	   2474.760	   2476.430	   2477.673	           	           	      2.913	      1.000	           	           	     -0.343	           	     -1.670	           	     -1.960	      0.000	      0.000	      0.000	      0.000	      0.135	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
