 07/18-11:01	2229.200	2237.800	2228.600	2237.400	           4518	    106.000	   2231.462	   2228.067	   2238.755	   2261.989	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.938	      0.000	      0.000	
 07/18-11:02	2237.800	2238.400	2235.000	2235.600	           4134	    107.000	   2231.800	   2228.192	   2238.516	   2261.760	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      3.800	      0.000	      0.000	
 07/18-11:03	2235.600	2237.800	2234.600	2237.800	           2423	    108.000	   2232.267	   2228.321	   2238.295	   2261.558	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.533	      0.000	      0.000	
 07/18-11:04	2237.800	2239.200	2236.400	2237.600	           3051	    109.000	   2232.563	   2228.465	   2238.067	   2261.357	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.038	      0.000	      0.000	
 07/18-11:05	2237.600	2238.600	2235.200	2236.400	           2476	    110.000	   2232.646	   2228.617	   2237.831	   2261.164	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      3.754	      0.000	      0.000	
 07/18-11:06	2236.600	2239.800	2235.200	2238.200	           3235	    111.000	   2232.767	   2228.767	   2237.616	   2260.977	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.433	      0.000	      0.000	
 07/18-11:07	2238.000	2240.000	2237.200	2238.200	           3514	    112.000	   2232.938	   2228.983	   2237.397	   2260.793	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.262	      0.000	      0.000	
 07/18-11:08	2238.400	2243.000	2238.400	2241.000	           4823	    113.000	   2233.100	   2229.240	   2237.220	   2260.617	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      7.900	      0.000	      0.000	
 07/18-11:09	2241.200	2243.600	2240.000	2240.400	           2870	    114.000	   2233.200	   2229.552	   2237.023	   2260.439	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      7.200	      0.000	      0.000	
 07/18-11:10	2240.400	2248.000	2239.600	2244.800	           6817	    115.000	   2233.533	   2230.004	   2236.857	   2260.273	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     11.267	      0.000	      0.000	
 07/18-11:11	2245.000	2247.600	2244.200	2244.600	           3622	    116.000	   2233.908	   2230.481	   2236.688	   2260.087	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.692	      0.000	      0.000	
 07/18-11:12	2244.200	2244.200	2241.200	2242.600	           3245	    117.000	   2234.038	   2230.846	   2236.511	   2259.898	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      8.563	      0.000	      0.000	
 07/18-11:13	2242.800	2244.200	2241.800	2242.800	           1802	    118.000	   2234.246	   2231.248	   2236.336	   2259.711	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      8.554	      0.000	      0.000	
 07/18-11:14	2242.800	2243.000	2238.800	2240.800	           4144	    119.000	   2234.392	   2231.596	   2236.138	   2259.508	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      6.408	      0.000	      0.000	
 07/18-11:15	2240.000	2247.400	2240.000	2247.400	           3124	    120.000	   2234.858	   2231.996	   2235.998	   2259.327	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     12.542	      0.000	      0.000	
 07/18-11:16	2247.600	2257.600	2246.400	2256.000	          12511	    121.000	   2235.712	   2232.567	   2236.018	   2259.188	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     20.288	      0.000	      0.000	
